Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Wealth,Protect,Financial security,3,3,Development,,,252,,Make a will,Wills are important whether or not you have very much,"Most people who are married, have dependants or have any assets would likely benefit from making a will, to ensure your assets are passed on as you wish.","Research from insurer Canada Life in 2020 revealed three in five of UK adults have not written a will. This is equivalent to 31 million people, who run the risk of the law deciding who their assets are left to when they die.",Visit site,UK,,,,,,35-99,All,All,,,Farewill,Company,https://farewill.com/,Online,n/a,Paid,??,??,,,4.9,https://www.trustpilot.com/review/farewill.com,n/a,Annual,,MoneySavingExpert.com,Company,https://www.moneysavingexpert.com/family/free-cheap-wills/,Online,n/a,Free,n/a,n/a,,,2.1,https://www.trustpilot.com/review/www.moneysavingexpert.com,n/a,Yearly,,Law Society,Trade Body,https://solicitors.lawsociety.org.uk/search/results?UmbrellaLegalIssue=LIUPCW&Pro=False,Online,n/a,Free,n/a,n/a,,,1.7,https://www.trustpilot.com/review/www.lawsociety.org.uk,n/a,Annual,,UK Government,Government,https://www.gov.uk/make-will,Online,n/a,Free,n/a,n/a,,,n/a,n/a,N/a,Annual,
Wealth,Protect,Financial independence,4,3,Development,,,253,,Why use trusts,How to write life insurance in trust,Avoid potential inheritance tax and long delays in pay-out through using a trust to hold your life insurance.,"Life insurance helps bereaved families manage financially, with the mortgage, bills, childcare, or maintain a standard of living. Getting that money quickly can make all the difference at a difficult time.",Read,UK,,,,,,All,All,All,,,Which?,Company,https://www.which.co.uk/money/insurance/life-insurance/how-to-write-life-insurance-in-trust-a1pdy5r28lwf,Online,n/a,Free/Paid,??,??,,,1.6,https://www.trustpilot.com/review/www.which.co.uk,n/a,6 monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wealth,Protect,Financial independence,4,2,Development,,,254,,Professional wills,Find a specialist legal professional for your will,Using a legal professional who specialises in writing wills and other estate matters could be crucial especially if you have more complex affairs.,Financial wellbeing is all about building a good relationship with money and feeling in control of both your day-to-day finances and long-term goals. This is also true when planning how you are going to pass your money to your loved ones.,Do,UK,,,,,,50-99,All,All,,,Law Society,Trade Body,https://solicitors.lawsociety.org.uk/search/results?UmbrellaLegalIssue=LIUPCW&Pro=False,Online,n/a,Free,No,n/a,,,1.7,https://www.trustpilot.com/review/www.lawsociety.org.uk,n/a,Annual,,SOLLA,Trade Body,https://societyoflaterlifeadvisers.co.uk/,Online,n/a,Free,n/a,n/a,,,n/a,n/a,n/a,Quarterly,,UK Government,Government,https://www.gov.uk/make-will,Online,n/a,Free,n/a,n/a,,,n/a,n/a,N/a,Annual,,Citizens Advice,Charity,https://www.citizensadvice.org.uk/family/death-and-wills/wills/,Online,n/a,Free,n/a,n/a,,,n/a,n/a,n/a,Annual,
Wealth,Plan,Abundance,5,2,Development,,,255,,Plan your legacy,Use an advisor who specialises in later life planning,The Society of Later Life Advisors is a not for profit organisation that matches clients with advisors who have been accredited to give advice on later life issues.,Financial wellbeing put simply is all about building a good relationship with money and feeling in control of both your day-to-day finances and long-term goals. This is also true when planning how you are going to pass your money to your loved ones.,Do,UK,,,,,,50-99,All,All,,,SOLLA,Trade Body,https://societyoflaterlifeadvisers.co.uk/,Online,n/a,Free,No,n/a,,,n/a,n/a,n/a,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Identifying upskill opportunities,2,2,Development,,,256,257,Learn how to sculpt,Have fun and get creative with pottery,"You can create sculpture! Even if you’re just a beginner, you won’t believe what you can do! By understanding the basics, you will be surprised with what you can achieve in a short space of time.","So, get creative and use sculpture as a way to take your mind off the world's problems and learn a new creative skill. Creating with clay is a great natural high and something we can all try.",Do,UK,,,,,,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,LearnSculpture,Content Writer,https://learnsculpture.org/,online,N/a,Free,No,,,,n/a,n/a,n/a,Quarterly,,Tutorials Press,Content Writer,https://tutorialspress.com/useful-sculpting-tutorials/,Online,n/a,Free,n/a,,,,n/a,n/a,n/a,Quarterly,,Udemy,Learning Platform,https://www.udemy.com/course/easily-learn-sculpture-and-modeling-in-clay/,Online,n/a,Paid,Yes(nsu),Rakuten,,,2,https://uk.trustpilot.com/review/udemy.com,N/a,Quarterly,,Skillshare,Learning Platform,https://www.skillshare.com/en/browse/sculpture,Online,n/a,Paid,??,,,,1.6,https://uk.trustpilot.com/review/skillshare.com,n/a,Quarterly,
Learning,Upskill,Identifying upskill opportunities,2,,Maintenance,,,257,,Keep sculpting,Have fun and get creative with pottery,A pottery subscription can provide you with all the materials and tools you need to keep sculpting. Sculpt functional and decorative products regularly to turn sculpting into a great new hobby.,,Add to habits,UK,monthly,1 year,12,Sculpd,https://sculpd.co.uk/,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,Sculpd,Company,https://sculpd.co.uk/,online,N/a,Paid,??,None,,,2.9,https://www.trustpilot.com/review/sculpd.co.uk,n/a,Quarterly,,Hobbycraft,Company,https://www.hobbycraft.co.uk/crafts-hobbies/clay-modelling/,Online,n/a,Paid,??,,,,4.1,https://uk.trustpilot.com/review/www.hobbycraft.co.uk,n/a,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Identifying upskill opportunities,2,2,Development,,,258,259,New creative skills,Explore Skillshare's range of creative skills courses,"Not sure what creative art to try? Skillshare has a range of creative courses from popular to very niche skills. Explore new skills, deepen existing passions, and get lost in creativity.","It doesn’t matter how old we are research suggests that having a creative hobby can actually benefit our mental and emotional health. The arts can help to keep us well, aid recovery and support people to live longer and healthier lives. So don't leave it to the children!",Visit site,UK,,,,,,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,Skillshare,Company,https://www.skillshare.com/,online,n/a,Paid,Yes (NSU),Direct,,,1.6,https://uk.trustpilot.com/review/skillshare.com,n/a,Quarterly,,Youtube,Content Creator,https://www.youtube.com/results?search_query=arts+and+crafts,Online,n/a,Free,n/a,,,,1.6,https://uk.trustpilot.com/review/www.youtube.com,n/a,Quarterly,,Autodesk instructables,Content Creator,https://www.instructables.com/craft/,Online,N/a,Free,n/a,,,,n/a,n/a,,Quarterly,,Udemy,Company,https://www.udemy.com/courses/lifestyle/arts-and-crafts/,online,n/a,Paid,Yes (nsu),Rakuten,,,2,https://uk.trustpilot.com/review/udemy.com,N/a,Quarterly,
Learning,Upskill,Identifying upskill opportunities,2,,Maintenance,,,259,,Get creative skills,Take a creative skills course,"There are loads of creative courses available, sign up to learn a new skill and keep perfecting it. Make it a new hobby by practicing regularly.",,Add to habits,UK,weekly,6 months,24,Skillshare,https://www.skillshare.com/,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,Skillshare,Company,https://www.skillshare.com/,online,n/a,Paid,Yes (NSU),Direct,,,1.6,https://uk.trustpilot.com/review/skillshare.com,n/a,Quarterly,,Hobbycraft,Company,https://www.hobbycraft.co.uk,Online,n/a,Paid,??,,,,4.1,https://uk.trustpilot.com/review/www.hobbycraft.co.uk,n/a,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Identifying upskill opportunities,2,2,Development,,,260,261,Art of calligraphy,Learn the art of beautiful writing,"Calligraphy can be described as the ancient art of writing words aesthetically. It is considered to be an art form, as it requires a considerable amount of patience and skill to master.","Not only is Calligraphy considered an art form, which can enhance the meaning and beauty of words, it also has numerous benefits for the physical and mental well-being of the individual. Calligraphy is known to improve cognitive function as well as help in increasing patience and focus of mind.",Do,UK,,,,,,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,Learncalligraphy,Company,https://www.learncalligraphy.co.uk/index.html,online,n/a,Paid,??,None,,,n/a,n/a,N/a,Quarterly,,Autodesk Instructables,Content Creator,https://www.instructables.com/A-Beginners-Guide-to-Calligraphy/,Online,n/a,Free,n/a,,,,n/a,N/a,,Quarterly,,Calligraphy Skills,Content Writer,https://www.calligraphy-skills.com/,Online,n/a,Free,n/a,,,,n/a,n/a,n/a,Quarterly,,Boomerang,Content Creatir,https://www.goboomerang.com/blog/health-wellness/6-benefits-of-learning-calligraphy-and-handwriting/,Online,n/a,Free,n/a,,,,n/a,n/a,n/a,Quarterly,
Learning,Upskill,Identifying upskill opportunities,2,,Maintenance,,,261,,Regular calligraphy,Practice the art of beautiful writing,A subscription box to help you get the most out of learning the art of calligraphy and turn a new skill into a new hobby by practicing regularly.,,Add to habits,UK,monthly,1 year ,12,Uopen,https://www.uopen.com/subscription-box/the-calligraphy-box,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,Uopen,Company,https://www.uopen.com/subscription-box/the-calligraphy-box,online,n/a,Paid,Yes (NSU),Direct,,,2.3,https://uk.trustpilot.com/review/uopen.com,N/a,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Identifying upskill opportunities,2,2,Development,,,262,263,Take up chess,Start taking chess lessons to improve cognitive function,Chess is one of the oldest and most popular board games. The board represents a battlefield in which two armies fight to capture each other’s King. Chess is a game of skill and strategy.,"Chess has been shown to have many benefits from stress reduction to improving cognitive function, start taking chess lessons to learn to play chess, or revive a lost skill, and enjoy the benefits.",Do,All,,,,,,All,All,All,"https://jbiochemtech.com/storage/files/article/b9e4560e-c073-458a-b7a0-25194647509a-XGLEVA7C9Bs6YcY0/j-biochem-tech-2021-123-47-52-966.pdf, https://efsupit.ro/images/stories/september2018/Art%20217.pdf",,Mindful chess,Charity,https://www.mindfulchess.org/,online,n/a,Paid,??,None,,,n/a,n/a,N/a,Quarterly,,Chess.com,Company,https://www.chess.com/learn,Online,n/a,Free/Paid,??,,,,n/a,n/a,n/a,6 Monthly,,Udemy,Company,https://www.udemy.com/topic/chess/,Online,n/a,Paid,Yes(nsu),Rakuten,,,2,https://uk.trustpilot.com/review/udemy.com,N/a,Quarterly,,The Chess Journal,,https://www.chessjournal.com/chess-facts/,Online,n/a,Free,n/a,,,,n/a,n/a,n/a,Quarterly,
Learning,Upskill,Identifying upskill opportunities,2,,Maintenance,,,263,,Find a chess club,Play online or in person,"Whether you play online or in person playing Chess has great cognitive benefits, find a way to practice regularly. If you play every day for 3 weeks, it'll be a new habit and a great hobby.",,Add to habits,All,twice a week,3 months,24,English Chess Federation,https://www.englishchess.org.uk/clubs-home-page/,All,All,All,"https://jbiochemtech.com/storage/files/article/b9e4560e-c073-458a-b7a0-25194647509a-XGLEVA7C9Bs6YcY0/j-biochem-tech-2021-123-47-52-966.pdf, https://efsupit.ro/images/stories/september2018/Art%20217.pdf",,English Chess Federation,Governing body,https://www.englishchess.org.uk/clubs-home-page/,In person,ALL,Free/Paid,No,,,,n/a,n/a,N/a,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Identifying upskill opportunities,2,2,Development,,,264,265,Bake some bread,Making freshly baked homemade bread is special,"Making fresh bread at home is a tasty, satisfying and rewarding skill. From mixing and proving, to shaping and baking, making delicious homemade loaves isn't easy to master without some help and guidance.","Homemade bread is more nutritious and tastier than the store-bought variety as you can control what goes in it. Aside from the nutritional value, baking your own bread is good for your mental health. Mixing the ingredients, kneading the bread, and watching the dough rise can be soothing.",Do,UK,,,,,,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,BBC,Media Organisation,https://www.bbcgoodfood.com/howto/guide/6-steps-brilliant-bread,online,N/a,Free,No,,,,1.3,https://www.trustpilot.com/review/www.bbc.co.uk,N/a,Annual,,Udemy,Company,https://www.udemy.com/topic/bread-baking/,Online,n/a,Paid,Yes (nsu),Rakuten,,,2,https://uk.trustpilot.com/review/udemy.com,N/a,Quarterly,,BBC,Media Organisation,https://www.bbcmaestro.com/courses/richard-bertinet/bread-making,Online,n/a,Paid,??,None,,,1.3,https://www.trustpilot.com/review/www.bbc.co.uk,N/a,Annual,,Serious eats,Content writer,https://www.seriouseats.com/breadmaking-101-the-science-of-baking-bread-and-how-to-do-it-righ,Online,n/a,Free,n/a,,,,3.2,https://uk.trustpilot.com/review/seriouseats.com,n/a,6 Monthly,
Learning,Upskill,Identifying upskill opportunities,2,,Maintenance,,,265,,Bake some bread,Make freshly baked homemade bread regularly,Turn your new skill into a regular practice with a subscription box to help you learn to make a different bread every month.,,Add to habits,UK,weekly,6 months,24,Not on the high street,https://www.notonthehighstreet.com/bakerboxx/product/monthly-bread-baking-subscription,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,Not on the high street,Company,https://www.notonthehighstreet.com/bakerboxx/product/monthly-bread-baking-subscription,online,N/a,Paid,Yes (NSU),Direct,,,3.7,https://uk.trustpilot.com/review/www.notonthehighstreet.com,N/a,6 Monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Up- and Re-skilling,3,2,Development,,,266,267,Take a writing class,Discover a love for creative writing with a class,"Take an online creative writing class to learn how to write. Whether your interest is fiction, articles or non-fiction, find a writing workshop best suited for you and get writing.","To learn creative writing, like any art form, requires compassion, contemplation, and curiosity. There are benefits in making you a better communicator, improve your thinking skills, increase empathy and could even lead to greater job success.",Do,All,,,,,,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,Centre of Excellence,Company,https://www.centreofexcellence.com/shop/writing-courses/,online,N/a,Paid,Pending,AWIN=21667,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/a,Annual,,The Write Practice,Content Writer,https://thewritepractice.com/daily-routines/,online,N/a,Paid,??,,,,n/a,n/a,N/a,Quarterly,,Indeed,Company,https://www.indeed.com/career-advice/finding-a-job/how-to-become-creative-writer,Online,n/a,Free,n/a,,,,1.9,https://uk.trustpilot.com/review/www.indeed.com,n/a,Annual,,Writers.com,Company,https://writers.com/why-learn-creative-writing,Online,n/a,Free/Paid,??,,,,n/a,n/a,n/a,6 Monthly,
Learning,Upskill,Identifying upskill opportunities,3,,Maintenance,,,267,,Keep writing,Creative writing for fun or work,"Turn your love of creative writing into a regular practice and doing it regularly will make it a habit, and you could even make some money from it.",,Add to habits,All,weekly,6 months,24,Centre of Excellence,https://www.centreofexcellence.com/shop/writing-courses/,All,All,All,https://www.sciencedirect.com/science/article/abs/pii/S0021915021013186,,Centre of Excellence,Company,https://www.centreofexcellence.com/shop/writing-courses/,online,N/a,Paid,Pending,AWIN=21667,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/a,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Foundation,Identifying upskill opportunities,2,1,Development,,,268,269,Stay safe online,Get practical know how on staying safe online,"Practical advice on how to protect yourself, your computers and mobile devices and your business against fraud, identity theft, viruses and many other problems encountered online.","Cyber security is important because smartphones, computers and the internet are now such a fundamental part of modern life, that it's difficult to imagine how we'd function without them.",Read,UK,,,,,,50-99,All,All,,,Get Safe Online,Charity,https://www.getsafeonline.org/,online,N/a,Free,No,,,,n/a,n/a,N/a,Annual,,National Cyber Security Centre,Government,https://www.ncsc.gov.uk/section/information-for/individuals-families,Online,n/a,Free,n/a,,,,n/a,n/a,,Annual,,Action Fraud,Government,https://www.actionfraud.police.uk/,Online,n/a,Free,n/a,,,,n/a,n/a,,Annual,,Citizens Advice Bureau,Charity,https://www.citizensadvice.org.uk/consumer/scams/get-help-with-online-scams/,Online,n/a,Free,n/a,,,,n/a,n/a,,2/22/2024,
