Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Community,Expand,Social/community engagement,4,,Maintenance,,,381,,Tread the boards,Find an amateur theatrical group in your local area.,Start attending a local amateur theatre group to create a fun new habit.,,Sign me up,UK,weekly,6 months,24,Drama Groups,https://dramagroups.com/DGlocategroup.htm,All,All,All,https://link.springer.com/article/10.1186/s12889-019-8109-y,,Drama Groups,Company,https://dramagroups.com/DGlocategroup.htm,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Social/community engagement,4,3,Development,,,382,383,Give blood,Learn about giving blood.,"Most people can give blood if they are fit and healthy, but there are some rules for donor to follow, find out if you can be a blood donor.",Giving blood saves lives. The blood you give is a lifeline in an emergency as well as for people who need long-term treatments.,Read,UK,,,,,,17-65,All,All,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.0958-7578.2004.00473.x,,NHS Blood & Transplant,Government Dept,https://www.blood.co.uk/who-can-give-blood/can-i-give-blood/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,Gap,Healthline,Content writer,https://www.healthline.com/health/benefits-of-donating-blood,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,6 monthly,Gap,NHS,Government dept,https://www.nhsbt.nhs.uk/what-we-do/blood-services/blood-donation/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,gap,,,,,,,,,,,,,,,
Community,Contribute,Social/community engagement,4,,Maintenance,,,383,,Give blood,Do something amazing and become a blood donor.,Sign up to join the community of blood donors and give blood every 16 weeks to help save lives.,,Sign me up,UK,every 16 weeks,2 years,6,NHS Blood & Transplant,https://www.blood.co.uk/the-donation-process/registering-online/,17-65,All,All,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.0958-7578.2004.00473.x,,NHS Blood & Transplant,Government Dept,https://www.blood.co.uk/the-donation-process/registering-online/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Expand,Social/community engagement,4,2,Development,"Hobby,Something New,Social groups",Y,384,385,Find a new activity,Find social activities near you.,"Find social activities offered at your local Age UK and others with activities such as bridge, photography club, pub lunch and tea dance and so much more.","We are social beings, and interacting with people is in our nature. But it also brings us benefits on a mental and physical level, social motivation and social contact. This can help to improve memory formation and recall and protects the brain from neurodegenerative diseases for a better longer life.",Visit site,UK,,,,,,40-99,All,All,"https://www.sciencedirect.com/science/article/pii/S1877042814003140, https://journals.sagepub.com/doi/abs/10.1177/1359105305057310?url_ver=Z39.88-2003&rfr_id=ori%3Arid%3Acrossref.org&rfr_dat=cr_pub%3Dpubmed&, https://www.hindawi.com/journals/jar/2012/173247/",,Royal Voluntary Service,Charity,https://www.royalvoluntaryservice.org.uk/our-services/social-activities/,Online,N/A,Paid,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Safer Senior Care,Content writer,https://saferseniorcare.com/recreational-activities-for-elderly-seniors/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,LifeHack,Content writer,https://www.lifehack.org/articles/lifestyle/24-enriching-activities-50-somethings-should-their-free-time.html,Online,N/A,Free,No,None,,,3.1,https://uk.trustpilot.com/review/lifehack.org,N/A,6 monthly,gap,Age UK,Charity,https://www.ageuk.org.uk/services/in-your-area/social-activities/,Online,N/A,Paid,No,None,,,1.6,https://uk.trustpilot.com/review/ageuk.co.uk,N/A,Annual,
Community,Expand,Social/community engagement,4,,Maintenance,,,385,,New social activity,Join a social activity near you.,Sign up to find the perfect social activity for you and make a habit of going weekly to find and build new connections.,,Sign me up,UK,weekly,6 months,24,Age UK,https://www.ageuk.org.uk/services/in-your-area/social-activities/,46-99,All,All,"https://www.sciencedirect.com/science/article/pii/S1877042814003140, https://journals.sagepub.com/doi/abs/10.1177/1359105305057310?url_ver=Z39.88-2003&rfr_id=ori%3Arid%3Acrossref.org&rfr_dat=cr_pub%3Dpubmed&, https://www.hindawi.com/journals/jar/2012/173247/",,Age UK,Charity,https://www.ageuk.org.uk/services/in-your-area/social-activities/,Online,N/A,Paid,No,None,,,1.6,https://uk.trustpilot.com/review/ageuk.co.uk,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Expand,Social/community engagement,4,2,Development,"Hobby,Something New,Social groups",Y,386,387,Join a social group,Learn about the importance of joining social groups.,"Joining a social group is a great way to meet new people, learn new things, find support, get out of your comfort zone and pursue your passions.","We are social beings, and interacting with people is in our nature. But it also brings us benefits on a mental and physical level, social motivation and social contact can help to improve memory formation and recall and protects the brain from neurodegenerative diseases.",Visit site,UK,,,,,,All,All,All,,,Psychology today,Content writer,https://www.psychologytoday.com/us/blog/living-mild-cognitive-impairment/201606/the-health-benefits-socializing,Online,N/A,Free,No,None,,,1.7,https://uk.trustpilot.com/review/www.psychologytoday.com,N/A,Annual,Gap,BBC,Company,https://www.bbc.co.uk/sport/get-inspired/45353880,Online,N/A,Free,No,None,,,1.2,https://uk.trustpilot.com/review/www.bbc.co.uk,N/A,Annual,Gap,Country Living,Company,https://www.countryliving.com/uk/wellbeing/a32850447/virtual-groups-loneliness/,Online,N/A,Free,No,None,,,2.8,https://uk.trustpilot.com/review/www.countryliving.com,N/A,Annual,gap,Meetup,Company,https://www.meetup.com/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/meetup.com,N/A,Annual,
Community,Expand,Social/community engagement,4,,Maintenance,,,387,,Join a social group,Find a local group for your interests or activities.,"Sign up to Meetup, and make time to go on this digital platform weekly, to meet new people, learn new things, find support, get out of your comfort zone and pursue your passions.",,Sign me up,UK,weekly,6 months,24,Meetup,https://www.meetup.com/,All,All,All,,,Meetup,Company,https://www.meetup.com/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/meetup.com,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Expand,Social/community engagement,4,2,Development,"Hobby,Something New,Social groups",Y,388,389,Join the WI,Learn about the importance of joining social groups.,"Joining a social group, such as the WI, is a great way to meet new people, learn new things, find support, get out of your comfort zone and pursue your passions.","We are social beings, and interacting with people is in our nature. But it also brings us benefits on a mental and physical level, social motivation and social contact. This can help to improve memory formation and recall and protects the brain from neurodegenerative diseases for a better longer life.",Visit site,UK,,,,,,All,Female,All,,,Women's Institute,Charity,https://www.thewi.org.uk/become-a-member,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Annual,Gap,NWR,Charity,https://nwr.org.uk/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,togetherfriends,Company,https://www.togetherfriends.com/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Psychology Today,Content writer,https://www.psychologytoday.com/us/blog/living-mild-cognitive-impairment/201606/the-health-benefits-socializing,Online,N/A,Free,No,None,,,1.7,https://uk.trustpilot.com/review/www.psychologytoday.com,N/A,Annual,
Community,Expand,Social/community engagement,4,,Maintenance,,,389,,Join the WI,WI membership offers the opportunity to meet women locally.,"Join your local WI, a place for women of all generations, to share and learn from each other. It’s the largest women's network in the UK and isn't all jam and Jerusalem.",,Sign me up,UK,weekly,6 months,24,Women's Institute,https://www.thewi.org.uk/become-a-member,All,Female,All,,,Women's Institute,Charity,https://www.thewi.org.uk/become-a-member,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Expand,Giving back,5,2,Development,"Hobby,Something New,Social groups",Y,390,391,Share an interest,Creating a shared interest group.,Learn about starting your own shared interest group.,"We are social beings, and interacting with people is in our nature. Helping others enjoy the mental and physical benefits of social connectiveness brings its own rewards instilling a strong sense of purpose, boosting our own wellbeing.",Visit site,UK,,,,,,All,All,All,,,Meetup,Company,https://www.meetup.com/blog/the-ultimate-guide-to-starting-a-group-on-meetup/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/meetup.com,N/A,Annual,Gap,Q Place,Content writer,https://www.qplace.com/10-tips-for-starting-an-online-group/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,WikiHow,Content writer,https://www.wikihow.com/Start-an-Online-Discussion-Community,Online,N/A,Free,No,None,,,4.5,https://uk.trustpilot.com/review/wikihow.com,N/A,Annual,gap,,,,,,,,,,,,,,,
Community,Expand,Giving back,5,,Maintenance,,,391,,Share an interest,Create a shared interest group online or in-person.,"Create your own shared interest group via Meetup, so you can share your passions and interests. Bringing people together with a shared interest is a great habit for giving back.",,Sign me up,UK,weekly,6 months,24,Meetup,https://www.meetup.com/,All,All,All,,,Meetup,Company,https://www.meetup.com/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/meetup.com,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Expand,Social/community engagement,4,1,Development,,,392,393,Join Nextdoor,Social network with people in your local area.,"Learn about Nextdoor, the social network for your local area. It's where you can share news, events and even sell your unwanted stuff.","Social media can pave a good way for networking with people far and wide, with these communities having a local focus. You can connect with anyone you want on these platforms and build contacts for your personal and professional life.",Read,UK,,,,,,All,All,All,https://guilfordjournals.com/doi/abs/10.1521/jscp.1993.12.1.25,,Nextdoor,Company,https://about.nextdoor.com/,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/nextdoor.co.uk,N/A,Annual,Gap,NCSC,Government Dept,https://www.ncsc.gov.uk/guidance/social-media-how-to-use-it-safely,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/www.ncsc.gov.uk,N/A,Annual,Gap,Smart Social,Content writer,https://smartsocial.com/post/using-social-media-responsibly,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,,,,,,,,,,,,,,,
Community,Expand,Social/community engagement,4,,Maintenance,,,393,,Join Nextdoor,Social network with people in your local area.,"Signup to Nextdoor is a social network for your local area. Share news, events and even sell your unwanted stuff.",,Sign me up,UK,weekly,6 months,24,Nextdoor,https://about.nextdoor.com/,All,All,All,https://guilfordjournals.com/doi/abs/10.1521/jscp.1993.12.1.25,,Nextdoor,Company,https://about.nextdoor.com/,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/nextdoor.co.uk,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Social/community engagement,4,3,Development,"Hobby,Something New,Outdoors,Wildlife",Y,394,395,Help local wildlife,Find out how to get involved in helping local wildlife.,"If you have a love for nature, give back to your community by getting involved in helping wildlife, find out about how you can help.","Daily contact with nature is linked to better health, reduced levels of chronic stress, reductions in obesity and improved concentration. All helping towards a making sure you have better quality of life - for longer.",Visit site,UK,,,,,,All,All,All,https://www.wildlifetrusts.org/cy/node/11181,,RSPB,Charity,https://www.rspb.org.uk/birds-and-wildlife/natures-home-magazine/birds-and-wildlife-articles/food-chains/wildlife-habitats/,Online,N/A,Free,No,None,,,2.2,https://uk.trustpilot.com/review/www.rspb.org.uk,N/A,Annual,Gap,Barnacle Hedgehog Rescue,Charity,https://www.barnaclehedgehogs.co.uk/fostering.html,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Wildlife Trust,Charity,https://www.wildlifetrusts.org/cy/actions,Online,N/A,Free,No,None,,,3.5,https://uk.trustpilot.com/review/www.wildlifetrusts.org,N/A,Annual,gap,Help Wildlife,Charity,https://helpwildlife.co.uk/about-us/get-involved/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,
Community,Contribute,Social/community engagement,4,,Maintenance,,,395,,Help local wildlife,Volunteer to help local wildlife.,Sign up to get involved in helping wildlife in your area and make a habit of giving back to your community.,,Sign me up,UK,weekly,6 months,24,HelpWildlife.co.uk,https://helpwildlife.co.uk/about-us/get-involved/,All,All,All,https://www.wildlifetrusts.org/cy/node/11181,,HelpWildlife.co.uk,Charity,https://helpwildlife.co.uk/about-us/get-involved/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Belong,Giving back,5,3,Development,,,396,397,Workplace support,Working women's peer to peer support groups.,"Learn about Leanin, and other peer support platforms, where working women come together to learn from each other and achieve their goals, because women together can be a powerful force for change in the world.",Bringing women together can have powerful impact on your physical and mental wellbeing as well as benefits for your career and life outside of work.,Visit site,UK,,,,,,All,Female,Working,https://www.annfammed.org/content/13/Suppl_1/S2.short,,Leanin,Charity,https://leanin.org/about,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,NWR,Charity,https://nwr.org.uk/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,togetherfriends,Company,https://www.togetherfriends.com/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,,,,,,,,,,,,,,,
Community,Belong,Giving back,5,,Maintenance,,,397,,Workplace support,Working women's peer to peer support groups.,"Sign up to Leanin and spend time monthly talking, learning and supporting or getting supported by other women.",,Sign me up,UK,monthly,1 year,12,Leanin,https://leanin.org/,All,Female,Working,https://www.annfammed.org/content/13/Suppl_1/S2.short,,Leanin,Charity,https://leanin.org/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Giving back,5,3,Development,,,398,399,Start a shed,How to set up a Men's Shed as a safe place for men to meet.,"Men’s Sheds are a place to pursue practical interests, to practice skills and enjoy making and mending - whilst making social connections and friendship - set one up and help men in your community.","We are social beings, and interacting with people is in our nature. Helping others enjoy the mental and physical benefits of social connectiveness brings its own rewards instilling a strong sense of purpose, boosting our own wellbeing.",Read,UK,,,,,,50-99,Male,All,https://www.annfammed.org/content/13/Suppl_1/S2.short,,Men's Sheds,Charity,https://menssheds.org.uk/about/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,MensGroup,Content writer,https://mensgroup.com/peer-support-group,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,ManHealth,Charity,https://www.manhealth.org.uk/peer-support-groups/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,,,,,,,,,,,,,,,
Community,Contribute,Giving back,5,,Maintenance,,,399,,Start a shed,Set up a Men's Shed as a safe place for men to meet.,"Set up a Men’s Sheds as a place to pursue practical interests, to practice skills and enjoy making and mending, whilst making social connections and new friendships.",,Sign me up,UK,weekly,6 months,24,Men in Sheds,https://menssheds.org.uk/about/,50-99,Male,All,https://www.annfammed.org/content/13/Suppl_1/S2.short,,Men's Sheds,Charity,https://menssheds.org.uk/about/,In person,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
